gameId,playId,displayName,max,min,max_min_disparity
2022103010,3261,Tyler Higbee,0.78139,0.41333422,0.3680558
2022110609,829,Tyler Higbee,0.9666752,0.598631,0.3680442
2022103005,3779,Zach Ertz,0.56636506,0.1985194,0.36784565
2022103000,779,Evan Engram,0.8936374,0.5258123,0.3678251
2022110605,2288,Mo Alie-Cox,0.82211,0.45458382,0.36752617
2022103011,3145,Tanner Hudson,0.8571751,0.48970693,0.36746818
2022102307,3101,Tyler Conklin,0.90915537,0.54178536,0.36737
2022102311,334,Zach Gentry,0.9586768,0.59132826,0.36734855
2022102310,917,George Kittle,0.760371,0.39302468,0.36734635
2022110700,929,Isaiah Likely,0.9519071,0.5846036,0.3673035
2022102310,2606,Ross Dwelley,0.9248198,0.55768627,0.36713356
2022110609,1524,Cade Otton,0.66769093,0.30060694,0.367084
2022103009,1806,Logan Thomas,0.7157265,0.3486852,0.3670413
2022110600,2358,Kyle Pitts,0.6859881,0.31897172,0.3670164
2022103010,967,Ross Dwelley,0.54015666,0.17334297,0.3668137
2022100900,636,Marcedes Lewis,0.73588943,0.36911875,0.36677068
2022110600,3341,MyCole Pruitt,0.49686134,0.13042143,0.3664399
2022110601,349,Mike Gesicki,0.81188613,0.4454979,0.36638823
2022110609,1688,Cade Otton,0.5448826,0.178509,0.3663736
2022110603,2395,Robert Tonyan,0.60003287,0.23374869,0.3662842
2022110610,857,Travis Kelce,0.6927692,0.32657143,0.3661978
2022103005,4176,Zach Ertz,0.57200104,0.20582128,0.36617976
2022110700,2637,Adam Trautman,0.71229416,0.34621587,0.3660783
2022103003,2465,Durham Smythe,0.79074836,0.42478967,0.3659587
2022110602,124,Hayden Hurst,0.54236966,0.17649983,0.36586982
2022110609,2922,Tyler Higbee,0.90530574,0.53946567,0.36584008
2022110604,3103,Evan Engram,0.5932128,0.2275918,0.36562097
2022103001,132,Ian Thomas,0.5747205,0.20930438,0.3654161
2022110600,1782,Kyle Pitts,0.5879295,0.22272587,0.36520362
2022103008,1454,Dallas Goedert,0.60574335,0.24057771,0.36516565
2022110604,2649,Dan Arnold,0.95204616,0.5869378,0.36510837
2022103009,1943,Jelani Woods,0.6266253,0.2615411,0.3650842
2022110603,3689,Josiah Deguara,0.43437868,0.06961513,0.36476356
2022103001,735,Tommy Tremble,0.78309894,0.41863477,0.36446416
2022110604,1304,Evan Engram,0.5793364,0.21492209,0.36441433
2022103000,301,Eric Tomlinson,0.9131789,0.54892075,0.36425817
2022103010,2410,George Kittle,0.59726006,0.23307355,0.36418653
2022103010,1769,Tyler Higbee,0.80191684,0.4377878,0.36412904
2022103100,3275,Hayden Hurst,0.6081644,0.24405813,0.3641063
2022103007,3373,C.J. Uzomah,0.54331857,0.17939739,0.36392117
2022100900,87,Robert Tonyan,0.6533736,0.2899043,0.3634693
2022110603,250,Brock Wright,0.4617892,0.09839541,0.36339378
2022110606,2185,Tyler Conklin,0.8279993,0.46461922,0.36338007
2022103007,1485,Jonnu Smith,0.59574765,0.23239604,0.3633516
2022110603,353,Robert Tonyan,0.77656597,0.41329142,0.36327454
2022103000,3381,Dan Arnold,0.78315485,0.419893,0.36326185
2022103004,2127,Austin Hooper,0.9648869,0.60168827,0.36319864
2022103006,2095,Juwan Johnson,0.7489991,0.3858852,0.3631139
2022110609,2122,Tyler Higbee,0.98056006,0.6178514,0.3627087
2022110603,796,Robert Tonyan,0.5037521,0.14104682,0.3627053
2022110604,1886,Evan Engram,0.6182657,0.25556388,0.3627018
2022100900,1832,Robert Tonyan,0.70562035,0.3429274,0.36269295
2022103009,3274,Logan Thomas,0.9209878,0.55842793,0.36255985
2022110300,417,Dallas Goedert,0.59693563,0.23438913,0.3625465
2022110606,1732,Tyler Conklin,0.9575068,0.59516644,0.36234033
2022102700,882,Josh Oliver,0.9954779,0.633161,0.3623169
2022110604,1212,Evan Engram,0.88380736,0.5216095,0.36219788
2022102307,3286,Greg Dulcich,0.65133274,0.28914532,0.36218742
2022110607,2557,Armani Rogers,0.89838666,0.53624374,0.36214292
2022103000,64,Eric Tomlinson,0.7691846,0.40717548,0.3620091
2022102309,1813,Tre' McKitty,0.9650379,0.6030341,0.3620038
2022103009,223,Armani Rogers,0.64959735,0.2876928,0.36190456
2022103001,1570,Parker Hesse,0.9822781,0.62037885,0.36189926
2022110606,2825,Tyler Conklin,0.8891608,0.52744323,0.36171758
2022103001,2222,Giovanni Ricci,0.59031284,0.22868839,0.36162445
2022110700,354,Juwan Johnson,0.9100858,0.5486649,0.36142087
2022103000,1152,Greg Dulcich,0.8917647,0.5303652,0.36139947
2022102700,4159,Cade Otton,0.6164759,0.25516576,0.36131012
2022103100,2494,Pharaoh Brown,0.7986527,0.43745324,0.36119947
2022102700,3785,Isaiah Likely,0.7019744,0.3408087,0.3611657
2022103002,3044,Cole Kmet,0.7741862,0.41302526,0.36116093
2022103004,1809,O.J. Howard,0.94173384,0.5805935,0.3611403
2022103009,1689,Armani Rogers,0.85097134,0.48995426,0.36101708
2022103010,2636,George Kittle,0.5939133,0.23301439,0.3608989
2022103005,3078,Zach Ertz,0.6237782,0.26303917,0.36073905
2022103100,2593,Harrison Bryant,0.5585564,0.19804198,0.3605144
2022110700,3174,Isaiah Likely,0.9021459,0.5417437,0.36040223
2022103012,2440,Marcedes Lewis,0.93921095,0.57881457,0.3603964
2022103012,3739,Josiah Deguara,0.77726066,0.41696614,0.36029452
2022102311,3096,Zach Gentry,0.9398806,0.5795914,0.36028922
2022103001,1507,Parker Hesse,0.7067569,0.3466483,0.36010858
2022110605,2235,Mo Alie-Cox,0.681692,0.3218352,0.3598568
2022103008,2149,Dallas Goedert,0.54995936,0.19014418,0.35981518
2022110610,3143,Travis Kelce,0.64948326,0.2897491,0.35973418
2022103009,2571,Mo Alie-Cox,0.9151955,0.55546194,0.35973358
2022110609,3148,Cade Otton,0.641241,0.28158748,0.35965353
2022091112,991,Marcedes Lewis,0.84728956,0.48779148,0.35949808
2022103002,2706,Dalton Schultz,0.5096215,0.15014909,0.3594724
2022110603,132,James Mitchell,0.73374295,0.37448066,0.3592623
2022103012,210,Robert Tonyan,0.4868742,0.12764435,0.35922986
2022102700,2820,Josh Oliver,0.5890781,0.22993094,0.3591472
2022091112,2699,Robert Tonyan,0.88811123,0.52906406,0.35904717
2022103002,269,Dalton Schultz,0.9396924,0.5807039,0.35898846
2022103012,1298,Dawson Knox,0.65513456,0.29621375,0.3589208
2022103006,1393,Foster Moreau,0.6790904,0.32022214,0.35886824
2022103008,258,Dallas Goedert,0.48004037,0.121178664,0.3588617
2022103000,4058,Eric Saubert,0.98987156,0.63107634,0.35879523
2022110700,2240,Josh Oliver,0.93869066,0.5800452,0.35864544
2022110605,655,Kylen Granson,0.805031,0.4464055,0.3586255
2022102700,882,Isaiah Likely,0.7620776,0.40371028,0.35836735
2022103006,1333,Juwan Johnson,0.6850782,0.3267342,0.35834402
2022110600,2682,MyCole Pruitt,0.9405606,0.58225065,0.35830992
2022103006,77,Foster Moreau,0.8442387,0.48605204,0.35818666
2022103006,2752,Foster Moreau,0.760679,0.4029849,0.35769412
2022110610,372,Travis Kelce,0.78760284,0.42995214,0.3576507
2022103000,2953,Greg Dulcich,0.88584954,0.52834636,0.35750318
2022110601,3330,Cole Kmet,0.97632974,0.61900985,0.3573199
2022102310,540,Travis Kelce,0.62428284,0.26711974,0.3571631
2022110700,971,Isaiah Likely,0.62497497,0.26784992,0.35712504
2022110605,545,Hunter Henry,0.8398881,0.48310634,0.35678175
2022103000,3020,Evan Engram,0.57517505,0.2186386,0.35653645
2022102400,2558,Cole Kmet,0.6328042,0.2763157,0.35648853
2022102307,2602,Eric Tomlinson,0.8349985,0.4785495,0.35644898
2022103011,2442,Noah Fant,0.8815737,0.52525574,0.35631794
2022110609,1611,Cade Otton,0.5096884,0.15340954,0.35627884
2022102309,3862,Gerald Everett,0.5974399,0.2411728,0.3562671
2022103100,598,Mitchell Wilcox,0.85531735,0.4990706,0.35624674
2022091112,3361,Robert Tonyan,0.7021011,0.34588593,0.35621518
2022110609,2449,Tyler Higbee,0.75337464,0.39728147,0.35609317
2022110607,2079,T.J. Hockenson,0.670957,0.3148866,0.35607043
2022102307,3741,Greg Dulcich,0.62514853,0.26912576,0.35602278
2022102310,4097,George Kittle,0.8201946,0.46418875,0.35600585
2022103002,2612,Cole Kmet,0.86571175,0.5097608,0.35595095
2022110605,1993,Jonnu Smith,0.9321278,0.57630795,0.35581982
2022110607,2602,Armani Rogers,0.9407606,0.58503765,0.35572296
2022110604,3787,Foster Moreau,0.7739245,0.41827184,0.3556527
2022103004,1051,Austin Hooper,0.8099371,0.45432952,0.3556076
2022100900,2941,Chris Myarick,0.65700775,0.3015739,0.35543385
2022102310,2704,George Kittle,0.66422427,0.30892023,0.35530403
2022103010,3084,Tyler Higbee,0.7085675,0.35340914,0.35515836
2022110609,3644,Cade Otton,0.86071247,0.50578785,0.35492462
2022103010,3021,George Kittle,0.4985646,0.14382084,0.35474378
2022100900,1109,Josiah Deguara,0.7597628,0.40509456,0.35466826
2022100900,2417,Marcedes Lewis,0.5240751,0.16951023,0.35456485
2022103001,4427,Kyle Pitts,0.7105451,0.35608098,0.35446414
2022110601,1497,Cole Kmet,0.6673991,0.31300992,0.3543892
2022103010,943,George Kittle,0.6109029,0.25654283,0.35436007
2022110602,2414,Tommy Tremble,0.7549659,0.40066457,0.35430133
2022110600,1138,Gerald Everett,0.80834717,0.45409977,0.3542474
2022103010,1467,Ross Dwelley,0.8134433,0.45925286,0.35419044
2022103006,2802,Foster Moreau,0.8452312,0.49120817,0.354023
2022103001,4479,Kyle Pitts,0.9338926,0.57990444,0.35398817
2022103003,1387,Brock Wright,0.82253015,0.46862653,0.35390362
2022110604,2162,Chris Manhertz,0.9108338,0.55703783,0.35379595
2022091112,573,Robert Tonyan,0.6558244,0.30209917,0.35372525
2022110300,3506,Dallas Goedert,0.7219411,0.36821857,0.35372254
2022110602,3213,Giovanni Ricci,0.92825156,0.57453847,0.3537131
2022110700,3581,Isaiah Likely,0.59410334,0.24049968,0.35360366
2022110604,2218,Evan Engram,0.86778426,0.5142161,0.35356814
2022102700,996,Cade Otton,0.50563604,0.1521374,0.35349864
2022102311,1727,Mike Gesicki,0.66076237,0.3072681,0.35349426
2022102307,3893,C.J. Uzomah,0.88250643,0.5290224,0.35348403
2022102309,470,Noah Fant,0.94665736,0.59327936,0.353378
2022102700,710,Cade Otton,0.956045,0.6027208,0.35332417
2022102308,1753,Brevin Jordan,0.8498567,0.4965682,0.35328847
2022110700,3740,Isaiah Likely,0.9060504,0.55293894,0.35311145
2022103006,2912,Foster Moreau,0.69153255,0.33843687,0.35309568
2022103005,942,Zach Ertz,0.63880044,0.28592917,0.35287127
2022103008,165,Jack Stoll,0.67144406,0.31871518,0.35272887
2022103009,1487,Logan Thomas,0.94180465,0.5891592,0.35264546
2022110603,305,Marcedes Lewis,0.7040938,0.35156733,0.3525265
2022102700,4118,Cade Otton,0.42044863,0.06804213,0.3524065
2022110608,1003,Colby Parkinson,0.93311715,0.5808842,0.35223293
2022110610,763,Travis Kelce,0.6475842,0.29545557,0.35212862
2022100900,3689,Tanner Hudson,0.9572031,0.605093,0.3521101
2022103004,1955,Chigoziem Okonkwo,0.80024874,0.4483264,0.35192233
2022110605,2190,Mo Alie-Cox,0.51740944,0.16549061,0.35191882
2022103000,837,Chris Manhertz,0.9719152,0.620201,0.3517142
2022110609,105,Tyler Higbee,0.5826028,0.23090628,0.35169652
2022102400,823,Hunter Henry,0.8135953,0.46221545,0.35137984
2022103011,1235,Tanner Hudson,0.63504654,0.28368875,0.3513578
2022103009,2741,Kylen Granson,0.56384003,0.2125377,0.35130233
2022110604,1563,Foster Moreau,0.9511405,0.59989905,0.35124147
2022110602,253,Hayden Hurst,0.89812034,0.5468892,0.35123116
2022103005,3102,Zach Ertz,0.70040655,0.34925887,0.35114768
2022103006,3490,Foster Moreau,0.45336276,0.10225308,0.35110968
2022103001,3018,Kyle Pitts,0.6571434,0.3060396,0.3511038
2022110609,2177,Cade Otton,0.8974138,0.5464364,0.35097736
2022103012,1982,Robert Tonyan,0.872708,0.52176166,0.35094637
2022103001,478,Tommy Tremble,0.41977176,0.06906537,0.3507064
2022103001,414,Ian Thomas,0.89395136,0.5433142,0.35063714
2022103007,2955,Hunter Henry,0.5530689,0.2024362,0.35063267
2022110600,3319,Parker Hesse,0.4790671,0.12844358,0.3506235
2022110601,394,Durham Smythe,0.43792403,0.08755444,0.35036957
2022110602,2638,Mitchell Wilcox,0.8857984,0.53546154,0.35033685
2022103000,1809,Evan Engram,0.53485596,0.1846098,0.35024616
2022103002,427,Trevon Wesco,0.9081092,0.5579158,0.35019338
2022102700,3039,Cade Otton,0.6140883,0.26390287,0.35018542
2022100900,3162,Daniel Bellinger,0.8011363,0.45098034,0.35015598
2022103002,2354,Dalton Schultz,0.9632485,0.6131057,0.35014278
2022110610,64,Noah Gray,0.89888656,0.5488045,0.35008204
2022103005,3801,Zach Ertz,0.8108342,0.46082085,0.35001338
2022103012,994,Marcedes Lewis,0.8819005,0.5319334,0.34996706
2022102700,573,Nick Boyle,0.98274493,0.63281274,0.3499322
2022110300,2926,Jordan Akins,0.7336896,0.38380313,0.34988648
2022103009,1443,Logan Thomas,0.9323419,0.58253664,0.34980524
2022102700,3145,Josh Oliver,0.9678947,0.61829567,0.349599
2022102307,1834,C.J. Uzomah,0.84126246,0.49166897,0.3495935
2022110608,1141,Zach Ertz,0.47264773,0.12313302,0.34951472
2022103007,200,Hunter Henry,0.6823508,0.33293918,0.34941164
2022103006,614,Juwan Johnson,0.75281423,0.40345556,0.34935868
2022110601,1428,Trevon Wesco,0.5282073,0.17889756,0.34930974
2022110601,220,Cole Kmet,0.87049985,0.5212298,0.34927005
2022103011,1604,Colby Parkinson,0.6194214,0.27016392,0.3492575
2022103000,679,Chris Manhertz,0.96636546,0.61725086,0.3491146
2022103010,2955,George Kittle,0.859717,0.51069593,0.34902108
2022103012,1097,Robert Tonyan,0.71889144,0.3698815,0.34900993
2022103001,938,Kyle Pitts,0.6351855,0.286192,0.34899348
2022103100,574,Hayden Hurst,0.66057587,0.31173053,0.34884533
2022103011,3812,Tanner Hudson,0.8721506,0.52350616,0.34864444
2022110605,3260,Kylen Granson,0.53891724,0.19033061,0.34858662
2022110700,646,Josh Oliver,0.62676305,0.2782063,0.34855676
2022110605,498,Jonnu Smith,0.58958507,0.24112538,0.3484597
2022110604,1778,Evan Engram,0.70654565,0.35813093,0.34841472
2022110609,3284,Cade Otton,0.453657,0.10544546,0.34821153
2022103010,2365,George Kittle,0.8935854,0.54546744,0.34811795
2022103009,1107,Logan Thomas,0.915404,0.56738526,0.34801877
2022110608,3425,Zach Ertz,0.7233354,0.3754599,0.34787548
2022103100,2890,Mitchell Wilcox,0.94753164,0.599661,0.34787065
2022102400,588,Ryan Griffin,0.95735735,0.6096231,0.34773427
2022102310,3487,Travis Kelce,0.5365874,0.1888626,0.3477248
2022103000,755,Luke Farrell,0.7983203,0.45086643,0.34745386
2022102308,1940,Foster Moreau,0.9591428,0.61173517,0.34740764
2022110600,712,Gerald Everett,0.6610624,0.31377155,0.34729087
2022103005,1659,Trey McBride,0.6927885,0.3459403,0.3468482
2022103000,3424,Evan Engram,0.5235784,0.17674299,0.34683543
2022110604,1233,Evan Engram,0.70242244,0.35571688,0.34670556
2022110300,1738,Dallas Goedert,0.6175172,0.271098,0.3464192
2022102307,583,C.J. Uzomah,0.63903046,0.29288208,0.34614837
2022102308,1982,Foster Moreau,0.8881831,0.5420653,0.3461178
2022110700,3707,Isaiah Likely,0.958226,0.6122027,0.34602332
2022103001,4332,Kyle Pitts,0.83149534,0.48569003,0.34580532
2022110604,1495,Foster Moreau,0.48621956,0.14061557,0.345604
2022102307,1481,Eric Tomlinson,0.7057074,0.36013395,0.34557343
2022110604,2583,Dan Arnold,0.7367884,0.391475,0.3453134
2022103007,2021,Hunter Henry,0.94534385,0.6000809,0.34526294
2022110300,3274,Brevin Jordan,0.8294915,0.48437226,0.34511924
2022103010,1510,George Kittle,0.919806,0.57472277,0.34508324
2022102307,3458,C.J. Uzomah,0.65782696,0.31281337,0.3450136
2022103003,1934,T.J. Hockenson,0.97578394,0.6307946,0.34498936
2022110608,1451,Stephen Anderson,0.77184194,0.42687976,0.34496218
2022110604,3494,Luke Farrell,0.96654725,0.6217727,0.34477454
2022110610,2289,Travis Kelce,0.41888112,0.07428179,0.34459934
2022110700,567,Josh Oliver,0.9577109,0.6131123,0.34459865
2022102310,56,George Kittle,0.54319614,0.19866396,0.3445322
2022110607,3800,T.J. Hockenson,0.8601638,0.51584893,0.34431487
2022102400,2643,Cole Kmet,0.7023899,0.35811588,0.344274
2022103001,1073,Kyle Pitts,0.4591431,0.11502917,0.34411395
2022103012,3435,Dawson Knox,0.8624362,0.51852584,0.34391034
2022110601,128,Cole Kmet,0.85555166,0.5119031,0.34364855
2022103002,1614,Cole Kmet,0.90114135,0.5574929,0.34364843
2022103001,4453,Kyle Pitts,0.95371,0.61010593,0.3436041
2022103009,1806,John Bates,0.906888,0.5635463,0.3433417
2022103003,2632,Brock Wright,0.79464746,0.45137003,0.34327742
2022110604,721,Evan Engram,0.61265886,0.26943746,0.3432214
2022103100,3596,Harrison Bryant,0.8260568,0.48304906,0.3430077
2022110600,220,Kyle Pitts,0.74941385,0.406469,0.34294486
2022103007,1019,Tyler Conklin,0.9266395,0.58371145,0.34292805
2022110610,3289,Austin Hooper,0.46277612,0.119937,0.34283912
2022103007,1459,Hunter Henry,0.5395794,0.1967415,0.34283787
2022102700,3296,Isaiah Likely,0.57932055,0.23662613,0.3426944
2022102309,4237,Noah Fant,0.9124208,0.56985795,0.34256285
2022103100,1785,Hayden Hurst,0.3699187,0.02741715,0.34250155
2022103003,3832,Durham Smythe,0.9263309,0.5838296,0.34250134
2022103006,2208,Juwan Johnson,0.7477954,0.40536594,0.34242946
2022103012,931,Marcedes Lewis,0.59579283,0.2533663,0.34242654
2022103001,3953,Stephen Sullivan,0.8306448,0.48824254,0.34240225
2022110607,3521,T.J. Hockenson,0.59495854,0.25260362,0.34235492
2022102309,1679,Noah Fant,0.8228289,0.480548,0.3422809
2022102310,2291,Ross Dwelley,0.9863034,0.6440303,0.34227312
2022103011,2935,Will Dissly,0.7354363,0.39318752,0.3422488
2022100900,1252,Robert Tonyan,0.71197695,0.3697701,0.34220684
2022103011,227,Chris Myarick,0.7016621,0.359685,0.34197712
2022110609,2898,Tyler Higbee,0.48512694,0.14329192,0.34183502
2022110600,3218,Gerald Everett,0.6134685,0.27164745,0.34182107
2022103001,3902,Tommy Tremble,0.7776775,0.43595612,0.34172136
2022103001,2357,Ian Thomas,0.70047784,0.3590171,0.34146073
2022110604,2316,Foster Moreau,0.94020915,0.59895873,0.34125042
2022103003,395,Mike Gesicki,0.6331846,0.29246092,0.3407237
2022102311,3749,Durham Smythe,0.89076054,0.5500439,0.34071666
2022102308,588,Foster Moreau,0.49924323,0.15855676,0.34068647
2022110603,853,Marcedes Lewis,0.6954869,0.35480067,0.34068623
2022103002,3486,Dalton Schultz,0.8990079,0.55844045,0.34056747
2022110700,2156,Josh Oliver,0.97280866,0.6322438,0.34056485
2022103012,884,Marcedes Lewis,0.9451509,0.60468227,0.34046865
2022103001,596,Feleipe Franks,0.7818238,0.44137883,0.34044498
2022110602,746,Mitchell Wilcox,0.5871136,0.24668962,0.340424
2022110610,2219,Chigoziem Okonkwo,0.95066357,0.61039346,0.3402701
2022103001,2303,Ian Thomas,0.34551105,0.005368573,0.3401425
2022110603,3835,Josiah Deguara,0.5636456,0.22353591,0.3401097
2022110608,2305,Zach Ertz,0.8494625,0.50942063,0.34004188
2022110609,2030,Cade Otton,0.60166657,0.26192465,0.33974192
2022100900,3858,Robert Tonyan,0.65700287,0.3173985,0.33960438
2022103009,2993,John Bates,0.89390963,0.55442387,0.33948576
2022103000,679,Evan Engram,0.6650674,0.32579508,0.3392723
2022110604,1051,Evan Engram,0.53839123,0.19914451,0.33924672
2022110607,3751,T.J. Hockenson,0.89681524,0.5576435,0.33917177
2022103012,292,Robert Tonyan,0.88948834,0.550328,0.33916032
2022110700,167,Josh Oliver,0.93572575,0.59657866,0.3391471
2022102307,1880,Tyler Conklin,0.72391844,0.3848876,0.33903083
2022110601,3456,Mike Gesicki,0.84328765,0.5043453,0.33894235
2022102310,1107,George Kittle,0.7885661,0.44978884,0.33877727
2022110600,3598,Gerald Everett,0.96166444,0.6229809,0.33868355
2022110605,783,Jonnu Smith,0.59860307,0.25993246,0.3386706
2022103002,491,Jake Ferguson,0.68333113,0.34468952,0.3386416
2022110700,2865,Adam Trautman,0.55786395,0.21936451,0.33849943
2022110604,542,Foster Moreau,0.77172905,0.43324968,0.33847937
2022110700,588,Isaiah Likely,0.5201744,0.18174535,0.33842903
2022102308,1732,O.J. Howard,0.9279362,0.5895225,0.33841372
2022110607,63,T.J. Hockenson,0.9150522,0.5766635,0.33838868
2022103009,742,Kylen Granson,0.91512275,0.57683516,0.3382876
2022100900,1645,Tanner Hudson,0.47017047,0.13190107,0.3382694
2022110610,994,Chigoziem Okonkwo,0.62766594,0.28946567,0.33820027
2022102400,2938,Cole Kmet,0.9302176,0.5920292,0.3381884
2022103011,864,Noah Fant,0.87609273,0.5379802,0.33811253
2022110602,3471,Devin Asiasi,0.81308585,0.47499195,0.3380939
2022110605,676,Kylen Granson,0.5212197,0.18331075,0.33790892
2022102400,2769,Hunter Henry,0.9347875,0.59720355,0.33758396
2022110300,1208,Dallas Goedert,0.9207782,0.5833323,0.3374459
2022102310,689,Travis Kelce,0.78630894,0.4488651,0.33744386
2022110610,1983,Travis Kelce,0.7780805,0.44068277,0.33739775
2022103100,3041,Pharaoh Brown,0.7376203,0.40038356,0.33723673
2022110609,3841,Ko Kieft,0.81246614,0.4753409,0.33712524
2022103008,4053,Dallas Goedert,0.9909956,0.65412873,0.33686686
2022102311,1244,Durham Smythe,0.9078625,0.5710514,0.33681107
2022110300,1298,Dallas Goedert,0.98938733,0.6526256,0.3367617
2022103000,1315,Evan Engram,0.69141036,0.35469696,0.3367134
2022103002,3333,Cole Kmet,0.65296143,0.31638578,0.33657566
2022103011,3629,Noah Fant,0.89636135,0.5598388,0.33652258
2022102310,77,George Kittle,0.89426076,0.5579442,0.3363166
2022103012,313,Marcedes Lewis,0.92104906,0.58473355,0.3363155
2022100900,2318,Josiah Deguara,0.4377581,0.10152226,0.33623582
2022110700,3658,Isaiah Likely,0.6226709,0.28643945,0.33623144
2022103005,4132,Zach Ertz,0.8281327,0.49196637,0.33616632
2022102311,707,Durham Smythe,0.8939683,0.5578966,0.33607167
2022102308,1614,Foster Moreau,0.6675204,0.3314657,0.3360547
2022110607,1555,Logan Thomas,0.7249468,0.38891193,0.33603486
2022102309,1436,Colby Parkinson,0.8156365,0.4797605,0.33587602
2022110602,1497,Mitchell Wilcox,0.9274409,0.59157115,0.33586973
2022103011,949,Noah Fant,0.8694549,0.5336435,0.33581144
2022110601,1497,Trevon Wesco,0.9414916,0.60571843,0.33577317
2022103012,210,Josiah Deguara,0.4868742,0.15111312,0.33576107
2022103000,2203,Eric Tomlinson,0.8517507,0.516007,0.33574367
2022103001,3544,Kyle Pitts,0.3761799,0.04051207,0.33566785
2022110601,2679,Mike Gesicki,0.6276462,0.2919873,0.3356589
2022103000,2792,Dan Arnold,0.916228,0.580677,0.33555102
2022103100,2286,Harrison Bryant,0.9029731,0.5674344,0.33553874
2022102311,1535,Zach Gentry,0.6130417,0.27766153,0.33538017
2022100900,484,Daniel Bellinger,0.8452798,0.5099513,0.33532852
2022100900,2085,Chris Myarick,0.64604044,0.31080094,0.3352395
2022110601,104,Trevon Wesco,0.8148042,0.4795817,0.33522248
2022103002,1431,Dalton Schultz,0.6920666,0.3568901,0.3351765
2022102308,2140,Foster Moreau,0.92888105,0.5937821,0.33509892
2022102307,2843,Greg Dulcich,0.87120557,0.53622514,0.33498043
2022100900,2318,Marcedes Lewis,0.42799002,0.09308047,0.33490956
2022110604,1283,Chris Manhertz,0.89770573,0.56290007,0.33480567
2022110609,2877,Tyler Higbee,0.90976846,0.5749957,0.33477277
2022110610,4348,Noah Gray,0.7487124,0.41404116,0.33467126
2022103100,186,Hayden Hurst,0.52650845,0.19184707,0.33466136
2022110300,369,Dallas Goedert,0.9543729,0.6197698,0.33460307
2022103002,3283,Cole Kmet,0.9583015,0.6237107,0.3345908
2022102308,1339,O.J. Howard,0.5771707,0.24258053,0.3345902
2022103002,977,Cole Kmet,0.88634706,0.5520636,0.33428347
2022102700,2208,Cade Otton,0.5952016,0.261027,0.3341746
2022110609,3548,Tyler Higbee,0.91492546,0.58080006,0.3341254
2022103100,3697,Pharaoh Brown,0.91386276,0.5797612,0.33410156
2022091112,2370,Marcedes Lewis,0.8191062,0.4850295,0.33407673
2022091112,715,Ben Ellefson,0.89188963,0.55783445,0.3340552
2022110605,2091,Jelani Woods,0.73637277,0.40233192,0.33404085
2022110605,3861,Kylen Granson,0.90412843,0.57013625,0.33399218
2022110607,1142,John Bates,0.74789274,0.41390535,0.33398739
2022102310,664,Travis Kelce,0.44713482,0.11331726,0.33381757
2022110609,3356,Cade Otton,0.55377454,0.22009513,0.3336794
2022110601,514,Cole Kmet,0.48807913,0.1544251,0.33365405
2022110609,1901,Cade Otton,0.61714756,0.28359646,0.3335511
2022103012,1039,Marcedes Lewis,0.93081737,0.59733087,0.3334865
2022110601,802,Cole Kmet,0.74059695,0.40712315,0.3334738
2022102308,2073,Jesper Horsted,0.7538343,0.4206135,0.3332208
2022110700,1338,Josh Oliver,0.94065464,0.6074656,0.333189
2022100900,3328,Marcedes Lewis,0.63891697,0.30582172,0.33309525
2022103007,2296,Tyler Conklin,0.93405235,0.6013276,0.33272475
2022103010,2612,George Kittle,0.7755158,0.4428138,0.33270198
2022110602,532,Giovanni Ricci,0.63647693,0.30378306,0.33269387
2022102700,1481,Cade Otton,0.5226586,0.19009122,0.33256736
2022103012,3280,Dawson Knox,0.8073825,0.47485527,0.33252725
2022110604,1109,Foster Moreau,0.8678537,0.5353717,0.33248198
2022103007,986,Tyler Conklin,0.9372172,0.6048507,0.33236647
2022110608,2033,Colby Parkinson,0.64193904,0.30965567,0.33228338
2022102311,3020,Durham Smythe,0.7777359,0.44552693,0.33220896
2022102307,3023,Greg Dulcich,0.75447416,0.42231244,0.33216172
2022103003,3128,T.J. Hockenson,0.91104084,0.5789111,0.33212972
2022103001,344,Kyle Pitts,0.6344249,0.30248424,0.33194068
2022103003,2831,Hunter Long,0.81252915,0.48065487,0.33187428
2022103004,1324,Austin Hooper,0.8901711,0.55833894,0.33183217
2022102309,2176,Gerald Everett,0.5163699,0.18456239,0.3318075
2022102310,56,Charlie Woerner,0.5845562,0.25283337,0.33172286
2022103006,1722,Juwan Johnson,0.96319723,0.63149256,0.33170468
2022110601,304,Durham Smythe,0.9288503,0.59716505,0.33168525
2022103008,1350,Zach Gentry,0.9474216,0.6157454,0.3316762
2022102400,2985,Cole Kmet,0.65450704,0.32283282,0.33167422
2022103000,4058,Eric Tomlinson,0.9239809,0.5924222,0.3315587
2022103012,360,Robert Tonyan,0.64420635,0.31266478,0.33154157
2022103010,193,Tyler Kroft,0.6503331,0.31880298,0.33153012
2022103005,599,Irv Smith,0.75238657,0.4209066,0.33147997
2022103005,3425,Zach Ertz,0.5565517,0.22527346,0.33127823
2022102310,1488,Noah Gray,0.62869436,0.29750162,0.33119273
2022110607,3772,Johnny Mundt,0.95344406,0.62225926,0.3311848
2022110300,3082,Jack Stoll,0.8735474,0.5424118,0.33113557
2022102308,429,O.J. Howard,0.9173184,0.58618456,0.33113384
2022103005,2040,Irv Smith,0.6150395,0.28393632,0.3311032
